date,price
6/19/2014,363.46
6/20/2014,362.36
6/23/2014,362.14
6/24/2014,360.52
6/25/2014,358.89
6/26/2014,360.43
6/27/2014,360.88
6/30/2014,363.52
7/1/2014,365.38
7/2/2014,366.4
7/3/2014,367.57
7/4/2014,367.52
7/7/2014,365.07
7/8/2014,362.06
7/9/2014,361.41
7/10/2014,357.78
7/11/2014,357.57
7/14/2014,360.06
7/15/2014,357.77
7/16/2014,359.93
7/17/2014,358.87
7/18/2014,357.97
7/21/2014,357.33
7/22/2014,359.86
7/23/2014,360.92
7/24/2014,361.1
7/25/2014,360.11
7/28/2014,359.45
7/29/2014,359.32
7/30/2014,357.08
7/31/2014,353.76
8/1/2014,351.19
8/4/2014,350.13
8/5/2014,348.14
8/6/2014,345.53
8/7/2014,344.86
8/8/2014,343.07
8/11/2014,348.04
8/12/2014,348.3
8/13/2014,349.33
8/14/2014,351.07
8/15/2014,350.9
8/18/2014,353.33
8/19/2014,354.87
8/20/2014,353.55
8/21/2014,355.04
8/22/2014,354.08
8/25/2014,355.59
8/26/2014,356.86
8/27/2014,357.97
8/28/2014,355.81
8/29/2014,355.88
9/1/2014,355.81
9/2/2014,354.75
9/3/2014,356.24
9/4/2014,354.23
9/5/2014,353.39
9/8/2014,351.23
9/9/2014,349
9/10/2014,347.81
9/11/2014,347.4
9/12/2014,346.92
9/15/2014,345.47
9/16/2014,344.07
9/17/2014,345.16
9/18/2014,345.87
9/19/2014,345.37
9/22/2014,342.85
9/23/2014,341.14
9/24/2014,340.41
9/25/2014,338.74
9/26/2014,336.5
9/29/2014,335.38
9/30/2014,334.43
10/1/2014,331.52
10/2/2014,327.27
10/3/2014,326.06
10/6/2014,328.54
10/7/2014,326.21
10/8/2014,323.8
10/9/2014,322.87
10/10/2014,316.28
10/13/2014,315.28
10/14/2014,314.26
10/15/2014,312.26
10/16/2014,311.19
10/17/2014,315.06
10/20/2014,318
10/21/2014,321.12
10/22/2014,323.61
10/23/2014,323.27
10/24/2014,323.38
10/27/2014,323.1
10/28/2014,325.38
10/29/2014,327.25
10/30/2014,325.13
10/31/2014,326.92
11/3/2014,324.3
11/4/2014,324.7
11/5/2014,324.67
11/6/2014,323.11
11/7/2014,323.13
11/10/2014,325.49
11/11/2014,325.46
11/12/2014,325
11/13/2014,324.5
11/14/2014,324.64
11/17/2014,323.42
11/18/2014,326.84
11/19/2014,325.54
11/20/2014,325.43
11/21/2014,327.34
11/24/2014,327.64
11/25/2014,329.61
11/26/2014,330.64
11/27/2014,329.44
11/28/2014,328.2
12/1/2014,326.91
12/2/2014,326.8
12/3/2014,327.41
12/4/2014,327.77
12/5/2014,327.31
12/8/2014,326.08
12/9/2014,325.08
12/10/2014,323.46
12/11/2014,321.68
12/12/2014,319.47
12/15/2014,315.35
12/16/2014,317.77
12/17/2014,317.11
12/18/2014,320.58
12/19/2014,323.06
12/22/2014,323.74
12/23/2014,323.22
12/24/2014,324.43
12/25/2014,324.13
12/26/2014,324.72
12/29/2014,324.99
12/30/2014,324.69
12/31/2014,324.79
1/1/2015,324.8
1/2/2015,323.59
1/5/2015,320.08
1/6/2015,316.64
1/7/2015,314.38
