date,price
2/21/2017,2354.909912
2/28/2017,2366.080078
3/7/2017,2370.73999
3/14/2017,2368.550049
3/21/2017,2379.320068
3/28/2017,2339.790039
4/4/2017,2354.76001
4/11/2017,2353.919922
4/18/2017,2342.530029
4/25/2017,2381.51001
5/2/2017,2391.050049
5/9/2017,2401.580078
5/16/2017,2404.550049
5/23/2017,2397.040039
5/30/2017,2411.669922
6/6/2017,2431.919922
6/13/2017,2434.149902
6/20/2017,2450.659912
6/27/2017,2436.340088
7/4/2017,2430.780029
7/11/2017,2427.350098
7/18/2017,2455.879883
7/25/2017,2477.879883
8/1/2017,2477.100098
8/8/2017,2478.350098
8/15/2017,2468.659912
8/22/2017,2433.75
8/29/2017,2431.939941
9/5/2017,2470.350098
9/12/2017,2491.939941
9/19/2017,2506.290039
9/26/2017,2501.040039
10/3/2017,2530.340088
10/10/2017,2549.98999
10/17/2017,2557.169922
10/24/2017,2568.659912
10/31/2017,2575.98999
11/7/2017,2592.110107
11/14/2017,2577.75
11/21/2017,2589.169922
11/28/2017,2605.939941
12/5/2017,2639.780029
12/12/2017,2661.72998
12/19/2017,2692.709961
12/26/2017,2679.090088
1/2/2018,2683.72998
1/9/2018,2751.149902
1/16/2018,2798.959961
1/23/2018,2835.050049
1/30/2018,2832.73999
2/6/2018,2614.780029
2/13/2018,2646.27002
2/20/2018,2722.98999
2/27/2018,2780.449951
3/6/2018,2730.179932
3/13/2018,2792.310059
3/20/2018,2715.050049
3/27/2018,2667.570068
4/3/2018,2592.169922
4/10/2018,2638.409912
4/17/2018,2692.73999
4/24/2018,2680.800049
5/1/2018,2642.959961
5/8/2018,2670.26001
5/15/2018,2718.590088
5/22/2018,2738.340088
5/29/2018,2705.110107
6/5/2018,2748.459961
6/12/2018,2785.600098
6/19/2018,2752.01001
6/26/2018,2722.120117
7/3/2018,2733.27002
7/10/2018,2788.560059
7/17/2018,2789.340088
7/24/2018,2820.679932
7/31/2018,2809.72998
8/7/2018,2855.919922
8/14/2018,2827.879883
8/21/2018,2861.51001
8/28/2018,2901.449951
9/4/2018,2896.959961
9/11/2018,2871.570068
9/18/2018,2890.73999
9/25/2018,2921.75
10/2/2018,2923.800049
10/9/2018,2882.51001
10/16/2018,2767.050049
10/23/2018,2721.030029
10/30/2018,2640.679932
11/6/2018,2738.399902
11/13/2018,2730.050049
11/20/2018,2654.600098
11/27/2018,2663.75
12/4/2018,2782.429932
12/11/2018,2664.439941
12/18/2018,2559.899902
12/25/2018,2363.120117
1/1/2019,2476.959961
1/8/2019,2568.110107
1/15/2019,2585.100098
1/22/2019,2657.879883
1/29/2019,2644.889893
2/5/2019,2728.340088
2/12/2019,2722.610107
2/19/2019,2769.280029
2/22/2019,2780.669922
