date,price
8/29/2017,29.1
9/5/2017,29.030001
9/12/2017,28.99
9/19/2017,28.93
9/26/2017,28.959999
10/3/2017,28.809999
10/10/2017,28.805
10/17/2017,28.870001
10/24/2017,28.799999
10/31/2017,28.85
11/7/2017,28.860001
11/14/2017,28.709999
11/21/2017,28.77
11/28/2017,28.860001
12/5/2017,28.74
12/12/2017,28.75
12/19/2017,28.690001
12/26/2017,28.629999
1/2/2018,28.74
1/9/2018,28.65
1/16/2018,28.6
1/23/2018,28.469999
1/30/2018,28.42
2/6/2018,28.25
2/13/2018,28.059999
2/20/2018,28.02
2/27/2018,28.09
3/6/2018,27.950001
3/13/2018,28.01
3/20/2018,27.98
3/27/2018,27.99
4/3/2018,28.1
4/10/2018,28.07
4/17/2018,28.030001
4/24/2018,27.83
5/1/2018,27.790001
5/8/2018,27.76
5/15/2018,27.66
5/22/2018,27.66
5/29/2018,27.92
6/5/2018,27.799999
6/12/2018,27.719999
6/19/2018,27.85
6/26/2018,27.83
7/3/2018,27.82
7/10/2018,27.889999
7/17/2018,27.91
7/24/2018,27.790001
7/31/2018,27.809999
8/7/2018,27.83
8/14/2018,27.9
8/21/2018,28
8/28/2018,27.950001
9/4/2018,27.959999
9/11/2018,27.780001
9/18/2018,27.690001
9/25/2018,27.620001
10/2/2018,27.620001
10/9/2018,27.360001
10/16/2018,27.43
10/23/2018,27.440001
10/30/2018,27.469999
11/6/2018,27.290001
11/13/2018,27.309999
11/20/2018,27.41
11/27/2018,27.4
12/4/2018,27.5
12/11/2018,27.66
12/18/2018,27.75
12/25/2018,27.76
1/1/2019,27.82
1/8/2019,27.82
1/15/2019,27.9
1/22/2019,27.879999
1/29/2019,27.93
2/5/2019,28.01
2/12/2019,28.09
2/19/2019,28.08
2/22/2019,28.110001
