date,price
12/30/2014,59.150002
1/6/2015,59.5
1/13/2015,60.790001
1/20/2015,62.200001
1/27/2015,61.959999
2/3/2015,62.200001
2/10/2015,63.82
2/17/2015,64.800003
2/24/2015,65.199997
3/3/2015,63.91
3/10/2015,63.799999
3/17/2015,65.989998
3/24/2015,65.18
3/31/2015,65.849998
4/7/2015,65.839996
4/14/2015,66.040001
4/21/2015,67.730003
4/28/2015,67.18
5/5/2015,67.07
5/12/2015,68.190002
5/19/2015,67.980003
5/26/2015,66.459999
6/2/2015,65.540001
6/9/2015,65.800003
6/16/2015,67.339996
6/23/2015,63.68
6/30/2015,62.689999
7/7/2015,64.559998
7/14/2015,65.470001
7/21/2015,63.419998
7/28/2015,64.610001
8/4/2015,65.43
8/11/2015,63.880001
8/18/2015,57.849998
8/25/2015,59.970001
9/1/2015,57.610001
9/8/2015,58.990002
9/15/2015,58.799999
9/22/2015,56.310001
9/29/2015,59.639999
10/6/2015,60.93
10/13/2015,61.049999
10/20/2015,61.830002
10/27/2015,61.689999
11/3/2015,60.310001
11/10/2015,60.040001
11/17/2015,60.540001
11/24/2015,60.650002
12/1/2015,60.450001
12/8/2015,58.259998
12/15/2015,58.110001
12/22/2015,59.290001
12/29/2015,57.82
1/5/2016,55.16
1/12/2016,53.259998
1/19/2016,53.75
1/26/2016,55.419998
2/2/2016,52.810001
2/9/2016,52.279999
2/16/2016,54.529999
2/23/2016,53.630001
3/1/2016,56.290001
3/8/2016,57.200001
3/15/2016,57.41
3/22/2016,56.689999
3/29/2016,56.43
4/5/2016,56.490002
4/12/2016,58.799999
4/19/2016,59.240002
4/26/2016,58.98
5/3/2016,57.259998
5/10/2016,57.650002
5/17/2016,57.119999
5/24/2016,58.66
5/31/2016,59.040001
6/7/2016,56.32
6/14/2016,57.860001
6/21/2016,52.630001
6/28/2016,55.82
7/5/2016,56.060001
7/12/2016,57.099998
7/19/2016,56.970001
7/26/2016,57.66
8/2/2016,57.880001
8/9/2016,59.040001
8/16/2016,58.849998
8/23/2016,58.549999
8/30/2016,59.43
9/6/2016,59.009998
9/13/2016,57.790001
9/20/2016,58.709999
9/27/2016,58.970001
10/4/2016,58.75
10/11/2016,57.5
10/18/2016,58.18
10/25/2016,57.82
11/1/2016,57.349998
11/8/2016,56.740002
11/15/2016,56.68
11/22/2016,56.490002
11/29/2016,57.27
12/6/2016,58.459999
12/13/2016,58.040001
12/20/2016,57.68
12/27/2016,57.73
1/3/2017,58.959999
1/10/2017,59.59
1/17/2017,59.540001
1/24/2017,59.540001
1/31/2017,59.709999
2/7/2017,60.380001
2/14/2017,60.5
2/21/2017,60.43
2/28/2017,60.740002
3/7/2017,61.369999
3/14/2017,62.099998
3/21/2017,62.299999
3/28/2017,62.200001
4/4/2017,61.75
4/11/2017,61.970001
4/18/2017,63.540001
4/25/2017,64.059998
5/2/2017,65.099998
5/9/2017,65.57
5/16/2017,66.190002
5/23/2017,66.050003
5/30/2017,66.849998
6/6/2017,66.059998
6/13/2017,66.660004
6/20/2017,65.25
6/27/2017,65.120003
7/4/2017,65
7/11/2017,66.190002
7/18/2017,66.370003
7/25/2017,66.93
8/1/2017,67.489998
8/8/2017,66.43
8/15/2017,66.169998
8/22/2017,66.75
8/29/2017,66.989998
9/5/2017,68.040001
9/12/2017,68.150002
9/19/2017,68
9/26/2017,68.419998
10/3/2017,68.449997
10/10/2017,69.519997
10/17/2017,69.190002
10/24/2017,69.339996
10/31/2017,69.900002
11/7/2017,68.989998
11/14/2017,69.059998
11/21/2017,69.919998
11/28/2017,69.580002
12/5/2017,70.019997
12/12/2017,70.800003
12/19/2017,70.110001
12/26/2017,70.309998
1/2/2018,72.330002
1/9/2018,73.5
1/16/2018,74.510002
1/23/2018,74.559998
1/30/2018,69.510002
2/6/2018,69.639999
2/13/2018,71.419998
2/20/2018,72.010002
2/27/2018,69.790001
3/6/2018,70.860001
3/13/2018,69.900002
3/20/2018,69.160004
3/27/2018,68.720001
4/3/2018,69.970001
4/10/2018,70.900002
4/17/2018,70.959999
4/24/2018,70.739998
5/1/2018,70.940002
5/8/2018,71.900002
5/15/2018,71.779999
5/22/2018,70.220001
5/29/2018,70.209999
6/5/2018,70.860001
6/12/2018,69.5
6/19/2018,66.860001
6/26/2018,66.360001
7/3/2018,68.230003
7/10/2018,67.760002
7/17/2018,68.07
7/24/2018,68.790001
7/31/2018,67.830002
8/7/2018,66.5
8/14/2018,66.739998
8/21/2018,68.220001
8/28/2018,67.339996
9/4/2018,65.830002
9/11/2018,66.82
9/18/2018,68.32
9/25/2018,68.07
10/2/2018,66.089996
10/9/2018,63.700001
10/16/2018,63.459999
10/23/2018,61.259998
10/30/2018,63.349998
11/6/2018,62.369999
11/13/2018,62.41
11/20/2018,62.709999
11/27/2018,63.599998
12/4/2018,60.279999
12/11/2018,59.98
12/18/2018,56.889999
12/25/2018,58.779999
1/1/2019,60.139999
1/8/2019,60.75
1/15/2019,62.080002
1/22/2019,61.830002
1/29/2019,62.889999
2/5/2019,61.959999
2/12/2019,63.619999
2/19/2019,64.120003
2/22/2019,64.120003
