date,price
7/11/2014,187.41
7/14/2014,188.03
7/15/2014,188.27
7/16/2014,189.18
7/17/2014,188.51
7/18/2014,189.28
7/21/2014,188.92
7/22/2014,189.72
7/23/2014,190.44
7/24/2014,190.41
7/25/2014,189.38
7/28/2014,189.87
7/29/2014,189.85
7/30/2014,189.33
7/31/2014,188.14
8/1/2014,187.16
8/4/2014,187.32
8/5/2014,185.99
8/6/2014,185.3
8/7/2014,185.18
8/8/2014,184.83
8/11/2014,186.77
8/12/2014,186.82
8/13/2014,188.53
8/14/2014,188.68
8/15/2014,188.87
8/18/2014,189.7
8/19/2014,190.65
8/20/2014,190.73
8/21/2014,190.91
8/22/2014,190.14
8/25/2014,190.22
8/26/2014,190.25
8/27/2014,190.48
8/28/2014,189.7
8/29/2014,189.93
9/1/2014,189.96
9/2/2014,189.96
9/3/2014,191.1
9/4/2014,190.34
9/5/2014,190.83
9/8/2014,190.2
9/9/2014,188.79
9/10/2014,186.79
9/11/2014,186.66
9/12/2014,183.81
9/15/2014,182.73
9/16/2014,182.6
9/17/2014,182.7
9/18/2014,181.71
9/19/2014,181.6
9/22/2014,180.47
9/23/2014,179.53
9/24/2014,179.1
9/25/2014,178.67
9/26/2014,179.09
9/29/2014,178.25
9/30/2014,177.49
10/1/2014,177.18
10/2/2014,176.03
10/3/2014,175.92
10/6/2014,176.93
10/7/2014,176.58
10/8/2014,177.55
10/9/2014,178.31
10/10/2014,177.27
10/13/2014,177.13
10/14/2014,177.73
10/15/2014,177.35
10/16/2014,176.95
10/17/2014,177.43
10/20/2014,179.53
10/21/2014,180.89
10/22/2014,181.5
10/23/2014,182.17
10/24/2014,182.25
10/27/2014,182.95
10/28/2014,183.92
10/29/2014,184.12
10/30/2014,184.56
10/31/2014,187.31
11/3/2014,187.45
11/4/2014,188.41
11/5/2014,187.03
11/6/2014,185.08
11/7/2014,184.76
11/10/2014,186.26
11/11/2014,186.1
11/12/2014,186.06
11/13/2014,186.62
11/14/2014,186.47
11/17/2014,186.06
11/18/2014,186.63
11/19/2014,185.68
11/20/2014,185.53
11/21/2014,186.62
11/24/2014,187.54
11/25/2014,187.74
11/26/2014,188.73
11/27/2014,188.57
11/28/2014,188.92
12/1/2014,188.45
12/2/2014,189.22
12/3/2014,188.91
12/4/2014,188.48
12/5/2014,187.55
12/8/2014,187.47
12/9/2014,187.85
12/10/2014,187.26
12/11/2014,186.48
12/12/2014,185.77
12/15/2014,183.26
12/16/2014,182.65
12/17/2014,184.24
12/18/2014,185.41
12/19/2014,186.67
12/22/2014,188.96
12/23/2014,188.16
12/24/2014,188.2
12/25/2014,188.13
12/26/2014,188.71
12/29/2014,189.26
12/30/2014,189.12
12/31/2014,187.52
1/1/2015,187.52
1/2/2015,188.97
1/5/2015,189.04
1/6/2015,189.08
1/7/2015,190.44
1/8/2015,191.49
1/9/2015,192.21
1/12/2015,193.23
1/13/2015,193.59
1/14/2015,194.34
1/15/2015,195.18
